movie_id,name_rus,kp_rating,movie_duration,kp_rating_count,movie_year,imdb_rating,imdb_rating_count,genres,countries,budget,critics_rating,name_eng
102136,˜˜˜˜˜˜˜˜˜˜˜ ˜˜˜˜˜,7.131,111,58898.0,2008,6.4,158238.0,"[˜˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜, ˜˜˜˜˜˜˜]","[˜˜˜, ˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜˜˜˜˜˜]",$45˜000˜000,43.0,Death Race
102138,˜˜˜˜˜˜˜˜ ˜˜˜˜˜˜,7.026,108,7804.0,2005,6.5,16834.0,"[˜˜˜˜˜˜˜, ˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜]","[˜˜˜˜˜˜˜˜, ˜˜˜]",$18˜000˜000,48.0,Lonely Hearts
102141,˜˜˜˜˜˜˜˜˜,6.852,120,3569.0,2006,6.6,19421.0,"[˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜]","[˜˜˜˜˜˜˜˜˜˜˜˜˜˜, ˜˜˜]",,33.0,Breaking and Entering
102142,5 ˜˜˜˜˜˜˜˜˜˜˜,6.657,85,8793.0,2005,6.5,24944.0,"[˜˜˜˜˜˜˜, ˜˜˜˜˜, ˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜]",[˜˜˜],$3˜700˜000,,Unknown
102143,˜˜˜˜˜˜˜ ˜˜ ˜˜˜˜˜˜ ˜˜˜˜˜˜˜,8.372,193,2928.0,2006,6.0,12388.0,[˜˜˜˜˜],[˜˜˜˜˜],INR 700˜000˜000,60.0,Kabhi Alvida Naa Kehna
102144,˜˜˜˜˜˜˜,8.103,140,1210.0,2005,6.7,9142.0,"[˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜]",[˜˜˜˜˜],,,Paheli
102146,˜˜˜ ˜ ˜˜˜˜˜˜˜,7.146,90,70714.0,2011,6.7,109448.0,"[˜˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜]",[˜˜˜],$130˜000˜000,84.0,Puss in Boots
102147,˜˜˜˜˜ ˜˜˜˜,7.703,118,14771.0,2006,6.7,21178.0,"[˜˜˜˜˜, ˜˜˜˜˜˜]",[˜˜˜],$30˜000˜000,44.0,Take the Lead
102148,˜˜˜˜˜˜˜˜ ˜˜˜˜˜˜˜,5.509,102,17579.0,2006,3.6,50505.0,"[˜˜˜˜˜, ˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜]","[˜˜˜, ˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜]",$40˜000˜000,15.0,The Wicker Man
10215,˜˜˜˜˜˜˜˜˜˜˜ ˜˜˜˜˜˜˜,7.113,91,404.0,1954,6.7,2224.0,"[˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜˜˜]","[˜˜˜˜˜˜, ˜˜˜, ˜˜˜˜˜˜˜]",$500˜000,,Ulisse
102151,˜˜˜˜˜˜,7.483,88,131834.0,2008,6.4,326842.0,"[˜˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜, ˜˜˜˜˜, ˜˜˜˜˜˜˜]",[˜˜˜],$150˜000˜000,41.0,Hancock
102152,˜˜˜˜˜ ˜˜˜˜˜,7.888,120,41401.0,2006,7.1,41831.0,"[˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜]","[˜˜˜˜˜˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜]",$16˜500˜000,57.0,Becoming Jane
102153,˜˜˜˜˜˜˜˜˜ ˜˜˜˜,5.608,90,408.0,2005,5.9,2497.0,"[˜˜˜˜˜, ˜˜˜˜˜˜˜]","[˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜]",$1˜234˜567,26.0,Free Zone
102154,˜˜˜˜˜˜,6.474,86,860.0,2005,6.4,208.0,"[˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜]",[˜˜˜],$10˜000,,Domino One
102160,˜˜˜˜˜˜ ˜˜-˜˜˜˜˜˜˜˜˜˜˜,6.556,106,22356.0,2006,5.8,96823.0,"[˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜]",[˜˜˜],$52˜000˜000,33.0,The Break-Up
102161,˜˜˜˜˜˜˜˜˜˜˜,7.874,104,11470.0,2006,7.7,58890.0,"[˜˜˜˜˜˜, ˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜]","[˜˜˜˜˜, ˜˜˜˜˜˜˜]",,73.0,Huo Yuanjia
102164,˜˜˜˜˜˜ (˜˜˜˜˜˜),3.458,23,140.0,2002,2.6,8.0,[˜˜˜˜˜˜˜],[˜˜˜˜˜˜],,,
102169,˜˜˜˜˜˜˜˜˜˜˜,7.592,105,6889.0,2006,7.1,47047.0,"[˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜]",[˜˜˜],,71.0,Invincible
102175,˜˜˜˜˜˜˜˜ ˜˜˜˜˜˜˜,3.692,74,549.0,2005,3.2,1703.0,"[˜˜˜˜˜, ˜˜˜˜˜˜˜]",[˜˜˜],$1˜000˜000,,Chaos
102178,˜˜˜˜˜˜˜˜˜,6.762,119,1306.0,2008,6.6,4349.0,[˜˜˜˜˜],"[˜˜˜˜˜˜˜˜˜, ˜˜˜]",$10˜000˜000,82.0,Disgrace
102181,˜˜˜˜˜˜,5.284,94,4178.0,2006,5.6,6506.0,"[˜˜˜˜˜, ˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜]",[˜˜˜˜˜˜˜],˜2˜700˜000,53.0,Sheitan
102184,"˜˜, ˜˜˜ ˜ ˜˜˜˜˜˜˜",6.622,95,259.0,2011,6.6,861.0,"[˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜]",[˜˜˜],,30.0,A Bird of the Air
102185,˜˜˜˜˜˜˜˜˜˜˜,7.742,116,16729.0,2006,7.6,73588.0,"[˜˜˜˜˜, ˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜]",[˜˜˜˜˜˜˜],,92.0,Volver
102186,˜˜˜˜˜˜˜ ˜˜˜˜˜,7.476,112,5192.0,2006,7.6,10506.0,"[˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜]","[˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜˜˜˜˜˜]",$12˜000˜000,66.0,Snow Cake
102187,˜˜˜˜˜˜ ˜ ˜˜˜˜˜ ˜˜˜˜˜˜,5.68,102,115.0,2006,5.7,1042.0,"[˜˜˜˜˜˜, ˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜]",[˜˜˜],$500˜000,,Hot Tamale
102190,˜˜˜˜ ˜˜˜˜˜˜˜˜ (˜˜˜˜˜),4.345,91,386.0,2006,4.1,2938.0,"[˜˜˜˜˜˜, ˜˜˜˜˜˜˜]","[˜˜˜, ˜˜˜˜˜˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜]",,,Shadow Man
102191,˜˜˜˜˜ ˜˜˜˜˜˜˜˜,6.169,110,164.0,2005,5.6,1376.0,"[˜˜˜˜˜˜, ˜˜˜˜˜, ˜˜˜˜˜˜˜˜]","[˜˜˜˜˜˜˜, ˜˜˜˜˜]",,,Mang lung
102194,˜˜˜˜˜˜˜ 3: ˜˜˜˜˜˜˜˜˜˜˜ (˜˜˜˜˜),3.16,84,149.0,2005,3.1,857.0,"[˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜˜]",[˜˜˜],$200˜000,,The Mangler Reborn
102198,˜˜˜˜˜˜˜˜˜˜˜,8.043,110,174780.0,2005,7.6,284917.0,"[˜˜˜˜˜˜˜, ˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜]","[˜˜˜, ˜˜˜˜˜]",$16˜500˜000,74.0,The Illusionist
102199,˜˜˜˜˜˜,6.987,92,10535.0,2005,6.6,18481.0,"[˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜]","[˜˜˜˜˜˜˜˜˜˜˜˜˜˜, ˜˜˜]",$2˜000˜000,14.0,London
102200,˜˜˜˜˜˜ ˜˜˜˜˜: ˜˜˜˜˜˜˜˜ ˜˜ ˜˜˜˜,6.241,93,6757.0,2007,6.3,120660.0,"[˜˜˜˜˜˜˜, ˜˜˜˜˜]",[˜˜˜],$61˜000˜000,69.0,Blades of Glory
102201,˜˜˜˜˜˜˜˜˜˜˜˜˜ ˜˜˜˜˜,7.939,125,49556.0,2006,7.5,75432.0,"[˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜]","[˜˜˜˜˜, ˜˜˜, ˜˜˜˜˜˜]",$34˜000˜000,74.0,The Painted Veil
102203,˜˜˜˜˜˜ ˜ ˜˜˜˜˜˜ ˜˜˜˜˜˜˜˜˜˜,6.961,90,12785.0,2005,6.3,11034.0,"[˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜]","[˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜˜˜˜˜˜]",,20.0,Love and Other Disasters
102204,˜˜˜˜˜˜,7.056,93,4166.0,2006,6.4,3014.0,"[˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜]","[˜˜˜˜˜˜˜, ˜˜˜˜˜˜]",,,Si j'?tais toi
102206,˜˜˜˜˜ ˜˜˜˜˜˜˜˜,7.216,98,5505.0,2006,6.8,9295.0,"[˜˜˜˜˜, ˜˜˜˜˜˜˜]",[˜˜˜˜˜˜˜˜˜˜˜˜˜˜],,48.0,Driving Lessons
102207,˜˜˜˜˜˜˜˜˜˜,6.053,97,961.0,2008,6.4,14221.0,"[˜˜˜˜˜˜˜, ˜˜˜˜˜, ˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜]","[˜˜˜, ˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜]",$3˜500˜000,54.0,Surveillance
102209,˜˜˜˜˜ ˜˜˜˜˜˜˜2,6.887,94,10413.0,2005,5.4,40646.0,"[˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜]","[˜˜˜, ˜˜˜˜˜˜]",$60˜000˜000,6.0,Cheaper by the Dozen˜2
102210,˜˜˜˜˜˜˜˜,3.013,93,3303.0,2006,3.5,3513.0,"[˜˜˜˜˜, ˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜˜˜]","[˜˜˜˜˜˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜, ˜˜˜˜˜˜, ˜˜˜]",$7˜000˜000,,Minotaur
102215,˜˜˜˜˜˜ ˜˜ ˜˜˜˜˜˜˜,6.148,99,4266.0,2006,5.5,43579.0,"[˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜]","[˜˜˜˜˜˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜, ˜˜˜]",$50˜000˜000,23.0,RV
102216,˜˜˜˜˜˜ ˜˜˜˜˜˜˜˜˜,5.994,81,827.0,2006,5.9,12674.0,"[˜˜˜˜˜˜˜˜, ˜˜˜˜˜, ˜˜˜˜˜˜˜]",[˜˜˜],$10˜000˜000,40.0,The Night Listener
102221,˜˜˜˜˜˜˜˜,6.22,108,2612.0,2006,6.1,41116.0,"[˜˜˜˜˜˜, ˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜]",[˜˜˜],$60˜000˜000,33.0,The Sentinel
102223,˜˜˜˜˜˜˜˜,6.016,96,2403.0,2005,5.7,19517.0,"[˜˜˜˜˜˜, ˜˜˜˜˜˜˜, ˜˜˜˜˜, ˜˜˜˜˜˜˜˜]","[˜˜˜˜˜˜˜˜, ˜˜˜]",$25˜000˜000,,The Contract
102225,˜˜˜˜˜˜˜. ˜ ˜˜˜˜ ˜˜˜˜˜˜˜ ˜˜˜ ˜˜˜˜ ˜˜˜˜˜˜˜,8.022,126,394.0,2005,7.9,1494.0,"[˜˜˜˜˜˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜]",[˜˜˜],,,I'm Going to Tell You a Secret
102229,˜˜˜˜˜,6.603,99,13748.0,2007,5.7,36086.0,"[˜˜˜˜˜, ˜˜˜˜˜˜˜]",[˜˜˜],$50˜000˜000,8.0,The Reaping
102232,˜˜˜˜˜˜˜˜,6.186,113,34588.0,2007,6.3,137218.0,"[˜˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜, ˜˜˜˜˜˜, ˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜˜˜]",[˜˜˜],$150˜000˜000,71.0,Beowulf
102233,˜˜˜˜˜˜,7.817,116,348.0,2007,7.0,2199.0,"[˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜]","[˜˜˜˜˜˜, ˜˜˜, ˜˜˜˜˜˜˜˜˜˜˜˜˜˜]",$10˜000˜000,38.0,Partition
102239,˜˜˜˜˜˜˜ ˜˜˜˜˜˜,6.638,103,1942.0,2006,7.0,10652.0,"[˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜]",[˜˜˜],,68.0,Snow Angels
102241,˜˜˜˜˜˜˜˜: ˜˜˜˜˜˜˜˜˜˜ ˜˜˜˜˜,5.989,103,7135.0,2008,6.0,45103.0,"[˜˜˜˜˜˜, ˜˜˜˜˜˜˜, ˜˜˜˜˜, ˜˜˜˜˜˜˜˜]","[˜˜˜, ˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜]",$35˜000˜000,27.0,Punisher: War Zone
102245,˜˜˜˜˜,7.369,107,57109.0,2007,7.3,178770.0,"[˜˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜˜˜]","[˜˜˜˜˜˜˜˜˜˜˜˜˜˜, ˜˜˜]",$50˜000˜000,76.0,Sunshine
102247,"˜˜ ˜˜˜, ˜˜˜˜˜˜˜˜: ˜˜˜˜˜˜",5.958,92,1547.0,2007,3.9,14511.0,"[˜˜˜˜˜, ˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜]","[˜˜˜˜˜˜, ˜˜˜]",,8.0,Are We Done Yet?
102250,˜˜˜˜˜˜˜ ˜˜ ˜˜˜˜,5.644,110,6266.0,2006,5.7,76384.0,"[˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜]",[˜˜˜],$70˜000˜000,24.0,Lady in the Water
102251,˜˜˜˜˜˜˜ 2: ˜˜˜˜˜˜˜˜˜ ˜˜˜˜˜˜˜,7.957,152,1824.0,2006,6.4,16372.0,"[˜˜˜˜˜˜, ˜˜˜˜˜˜˜]",[˜˜˜˜˜],INR 350˜000˜000,88.0,Dhoom:2
102252,˜˜˜˜˜ ˜ ˜˜˜˜˜,7.724,170,537.0,2005,6.2,4033.0,"[˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜˜˜]",[˜˜˜˜˜],INR 100˜000˜000,80.0,Bunty Aur Babli
102260,42,7.495,128,8043.0,2013,7.5,61685.0,"[˜˜˜˜˜, ˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜]",[˜˜˜],$40˜000˜000,79.0,42
102261,˜˜˜˜˜˜˜˜˜,5.571,100,4932.0,2006,4.6,6721.0,"[˜˜˜˜˜, ˜˜˜˜˜˜˜]",[˜˜˜],,,Catacombs
102268,˜˜˜˜˜˜˜˜˜,6.82,109,150.0,2005,7.0,3751.0,[˜˜˜˜˜],[˜˜˜˜˜˜˜],,74.0,Princesas
102277,˜˜˜˜˜˜˜˜˜ ˜˜˜˜ ˜ ˜˜˜˜˜˜˜˜,5.801,116,226.0,2006,5.4,1546.0,"[˜˜˜˜˜˜˜, ˜˜˜˜˜, ˜˜˜˜˜˜˜]","[˜˜˜˜˜˜, ˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜˜]",˜10˜000˜000,44.0,Quelques jours en septembre
102281,˜˜˜˜˜˜˜˜˜ ˜˜˜˜˜,6.616,90,111.0,2006,5.8,542.0,"[˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜]",[˜˜˜˜˜˜˜˜],,,One Last Dance
102284,˜˜˜˜˜˜,6.89,95,1073.0,2007,6.2,3546.0,"[˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜]",[˜˜˜],$9˜000˜000,60.0,Gracie
102286,˜˜˜˜ ˜˜˜˜˜˜ ˜˜˜˜˜,7.797,104,1017.0,1999,7.3,6168.0,"[˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜]",[˜˜˜˜˜˜],?2˜000˜000˜000,75.0,Houhokekyo tonari no Yamada-kun
102288,˜˜˜˜˜˜˜˜˜˜˜,6.574,103,1939.0,2006,5.8,4527.0,"[˜˜˜˜˜˜˜, ˜˜˜˜˜, ˜˜˜˜˜˜˜˜]",[˜˜˜˜˜˜˜˜˜],,,Irresistible
102294,˜˜˜˜˜˜˜˜˜˜˜˜ ˜˜˜˜˜,5.109,95,822.0,2006,5.6,7697.0,[˜˜˜˜˜],[˜˜˜],,100.0,The Gravedancers
102295,˜˜˜˜˜˜˜˜ ˜ ˜˜˜˜˜,6.413,85,12635.0,2006,5.0,24640.0,"[˜˜˜˜˜, ˜˜˜˜˜˜˜]",[˜˜˜],$9˜000˜000,9.0,Stay Alive
102296,˜˜˜˜˜˜˜˜˜ ˜˜˜˜˜˜˜,6.548,96,287.0,2005,6.8,3613.0,"[˜˜˜˜˜, ˜˜˜˜˜˜˜]",[˜˜˜],,11.0,One Last Thing...
102298,˜˜˜˜˜˜˜ ˜˜˜˜˜,5.722,105,1848.0,2006,6.1,21083.0,"[˜˜˜˜˜˜˜, ˜˜˜˜˜, ˜˜˜˜˜˜˜˜]",[˜˜˜],$32˜000˜000,33.0,The Good German
1023,˜˜˜˜˜˜˜ ˜˜˜˜˜˜˜˜,6.652,95,137.0,1935,6.3,2569.0,"[˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜]",[˜˜˜],$1˜000˜000,88.0,Sylvia Scarlett
102307,˜˜˜˜˜ ˜˜˜˜˜˜˜,7.32,150,2027.0,2005,6.7,1351.0,"[˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜˜˜]",[˜˜˜˜˜˜˜],,,Jacquou le croquant
102308,˜˜˜˜˜˜,7.061,85,4137.0,2006,6.6,7747.0,"[˜˜˜˜˜, ˜˜˜˜˜˜˜]","[˜˜˜˜˜˜˜, ˜˜˜˜˜˜, ˜˜˜˜˜˜˜]",˜25˜320˜000,70.0,La doublure
10231,˜˜˜˜˜˜˜-˜˜˜˜˜˜˜,6.701,116,105.0,1947,6.3,1388.0,"[˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜˜˜]",[˜˜˜],$2˜459˜000,,"Sinbad, the Sailor"
102310,˜˜˜˜˜˜˜ ˜ ˜˜˜˜˜˜˜˜˜,5.831,97,527.0,2006,4.0,2308.0,[˜˜˜˜˜˜˜],[˜˜˜˜˜˜˜],˜35˜000˜000,,Les bronz?s 3: amis pour la vie
102311,˜˜˜˜˜˜˜˜˜ ˜˜˜˜˜˜˜,6.006,89,466.0,2006,4.4,365.0,[˜˜˜˜˜˜˜],[˜˜˜˜˜˜˜],,,L'entente cordiale
102312,˜˜˜˜˜˜˜˜˜˜ ˜˜˜˜˜˜˜: ˜˜˜˜˜˜˜,4.736,117,740.0,2005,5.4,7636.0,"[˜˜˜˜˜, ˜˜˜˜˜˜˜, ˜˜˜˜˜]",[˜˜˜],$30˜000˜000,30.0,Dominion: Prequel to the Exorcist
102317,˜˜˜˜˜˜ ˜˜˜˜˜˜,5.893,140,366.0,2004,5.8,638.0,"[˜˜˜˜˜, ˜˜˜˜˜˜˜]","[˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜, ˜˜˜˜, ˜˜˜˜˜, ˜˜˜˜˜, ˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜, ˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜, ˜˜˜˜˜˜, ˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜, ˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜˜˜˜˜˜]",,,Visions of Europe
102322,˜˜˜˜˜˜ ˜˜˜˜,5.769,100,101.0,2008,5.5,390.0,"[˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜]",[˜˜˜˜˜˜˜˜˜],,,The Tender Hook
102328,˜˜˜˜˜˜,7.839,126,83276.0,2006,7.0,234475.0,"[˜˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜, ˜˜˜˜˜˜˜]","[˜˜˜, ˜˜˜˜˜˜˜˜˜˜˜˜˜˜]",$75˜000˜000,55.0,Deja Vu
102330,˜˜˜˜˜˜˜˜˜,6.311,104,5787.0,2006,5.2,27848.0,"[˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜]","[˜˜˜, ˜˜˜˜˜˜˜˜˜]",$12˜000˜000,51.0,Aquamarine
102335,˜˜˜˜˜˜˜˜˜˜,5.532,86,856.0,2006,5.2,7172.0,"[˜˜˜˜˜, ˜˜˜˜˜˜˜, ˜˜˜˜˜]",[˜˜˜],,,The Hamiltons
102339,˜˜˜˜˜˜˜˜,7.126,103,29031.0,2006,6.4,21157.0,"[˜˜˜˜˜, ˜˜˜˜˜˜˜, ˜˜˜˜˜]","[˜˜˜, ˜˜˜˜˜˜˜˜]",,31.0,Stick It
102340,˜˜˜˜˜˜˜˜ ˜˜ ˜˜˜˜˜˜˜˜˜˜,5.43,90,564.0,2006,5.3,2567.0,"[˜˜˜˜˜, ˜˜˜˜˜˜˜, ˜˜˜˜˜, ˜˜˜˜˜˜˜˜]",[˜˜˜˜˜˜˜˜],,,Rohtenburg
102343,˜˜˜˜˜˜,6.152,94,28976.0,2005,5.9,130529.0,[˜˜˜˜˜],[˜˜˜],$4˜800˜000,61.0,Hostel
102346,"˜˜˜ ˜˜˜˜˜˜˜˜, ˜˜˜ ˜˜˜˜˜˜˜˜",2.708,90,129.0,2008,2.4,396.0,[˜˜˜˜˜˜˜],[˜˜˜],$460˜000,,Stone & Ed
102357,˜˜˜˜˜˜˜˜˜˜˜ ˜˜˜˜,7.071,135,232.0,2005,6.6,1206.0,[˜˜˜˜˜˜˜],"[˜˜˜, ˜˜˜˜˜˜]",,57.0,Drawing Restraint˜9
102375,˜˜˜˜˜ ˜˜˜˜˜3,5.802,88,2074.0,2006,4.6,19082.0,"[˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜]",[˜˜˜],$12˜000˜000,15.0,The Santa Clause 3: The Escape Clause
102376,˜˜˜˜˜˜˜˜ ˜˜˜˜˜,7.822,143,67332.0,2006,8.0,378893.0,"[˜˜˜˜˜˜˜, ˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜˜˜]","[˜˜˜, ˜˜˜˜˜˜˜˜]",$100˜000˜000,62.0,Blood Diamond
102382,˜˜˜˜˜˜˜˜ ˜˜˜˜˜˜˜˜˜˜ ˜˜˜˜,7.028,94,187.0,2006,6.4,1524.0,[˜˜˜˜˜˜˜],[˜˜˜˜˜˜˜˜˜˜˜˜˜˜],,,Nina's Heavenly Delights
102393,˜˜˜˜˜˜˜ ˜˜˜˜˜˜ ˜˜˜˜˜˜˜,5.985,109,22249.0,2009,6.0,35464.0,"[˜˜˜˜˜˜˜, ˜˜˜˜˜˜, ˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜˜˜]",[˜˜˜],$40˜000˜000,38.0,Cirque du Freak: The Vampire's Assistant
102394,˜˜˜˜˜˜˜˜˜˜˜˜ ˜˜˜˜˜˜˜˜˜,4.023,121,1165.0,2006,4.0,706.0,[˜˜˜˜˜˜˜˜˜˜˜],"[˜˜˜˜˜˜, ˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜˜˜˜˜˜]",˜14˜000˜000,,Tirante el Blanco
10240,˜˜˜˜˜˜ ˜˜˜˜˜˜,6.62,85,191.0,1942,7.0,2852.0,"[˜˜˜˜˜˜, ˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜]",[˜˜˜],,,The Black Swan
102400,8 ˜˜˜˜˜˜˜˜˜˜˜2 (˜˜˜˜˜),5.181,106,357.0,2005,4.6,3569.0,"[˜˜˜˜˜˜˜, ˜˜˜˜˜, ˜˜˜˜˜˜˜˜]","[˜˜˜, ˜˜˜˜˜˜˜]",,,8MM˜2
102413,˜˜˜˜˜˜˜˜˜˜˜˜,4.006,89,269.0,2005,3.1,1946.0,"[˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜, ˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜˜˜]",[˜˜˜],,,Pterodactyl
102414,˜˜˜ ˜˜˜˜,7.276,84,918.0,2006,7.0,3183.0,"[˜˜˜˜˜, ˜˜˜˜˜˜˜]",[˜˜˜˜˜˜˜˜],˜2˜700˜000,,Ein Freund von mir
102426,˜˜ ˜˜˜˜˜˜,6.241,102,150.0,2005,5.9,379.0,"[˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜]",[˜˜˜],,,Che Guevara
102427,˜˜˜˜ ˜˜˜˜˜˜,4.923,97,113.0,2005,5.9,899.0,[˜˜˜˜˜],[˜˜˜˜˜˜˜˜˜˜],,,Odete
102428,˜˜˜˜˜˜˜˜˜˜˜2,7.547,98,12640.0,2006,7.1,21278.0,"[˜˜˜˜˜˜, ˜˜˜˜˜, ˜˜˜˜˜˜˜˜, ˜˜˜˜˜]",[˜˜˜],$8˜000˜000,,Undisputed II: Last Man Standing
10243,˜˜˜ ˜˜˜˜˜˜ ˜˜ ˜˜˜˜˜ ˜˜˜˜˜˜,6.656,140,115.0,1941,7.3,4344.0,"[˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜]",[˜˜˜],$2˜200˜000,80.0,They Died with Their Boots On
102445,˜˜ ˜˜˜˜ ˜˜˜,5.785,84,9056.0,2006,5.1,20989.0,"[˜˜˜˜˜, ˜˜˜˜˜˜˜]","[˜˜˜, ˜˜˜˜˜˜˜˜˜]",$8˜000˜000,8.0,See No Evil
